code_event,myEvent,onsets,response,rt
13,T,100.843228935,-6,379.431210225
2,DodgerBlue,102.928435657,99,99.0
12,T,103.410867152,6,429.49020688
1,Orange,105.496174072,99,99.0
13,T,105.595043504,-6,446.164806839
1,Orange,107.680251787,99,99.0
13,T,108.546209426,-6,346.105384873
2,DodgerBlue,110.631451742,99,99.0
12,T,111.297216031,6,362.844561925
2,DodgerBlue,113.382603556,99,99.0
12,T,113.981645467,6,412.815907621
1,Orange,116.066758466,99,99.0
12,T,116.771570724,6,390.614580363
1,Orange,118.851360989,99,99.0
13,T,119.533894585,-6,312.680886011
1,Orange,121.619153109,99,99.0
13,T,122.46832702,-6,429.426357499
2,DodgerBlue,124.553818887,99,99.0
12,T,125.103090585,6,328.981015016
2,DodgerBlue,127.188082108,99,99.0
13,T,127.28897596,-6,393.977522617
2,DodgerBlue,129.372101426,99,99.0
13,T,129.971193042,-6,329.425446573
2,DodgerBlue,132.056621303,99,99.0
12,T,132.572458948,6,379.204251687
2,DodgerBlue,134.657827101,99,99.0
12,T,135.189831023,6,362.883512164
1,Orange,137.275097441,99,99.0
13,T,137.373994738,-6,429.551761597
1,Orange,139.459362449,99,99.0
13,T,140.225479287,-6,445.846546208
2,DodgerBlue,142.310298786,99,99.0
13,T,142.409370368,-6,396.114180097
1,Orange,144.494620257,99,99.0
13,T,145.177307209,-6,395.927570178
1,Orange,147.262640408,99,99.0
13,T,147.861510876,-6,379.430196714
2,DodgerBlue,149.946826816,99,99.0
12,T,150.779276257,6,279.407643713
2,DodgerBlue,152.864572465,99,99.0
12,T,153.480418713,6,312.683276832
2,DodgerBlue,155.56578548,99,99.0
12,T,156.214745522,6,429.452715209
1,Orange,158.299932509,99,99.0
12,T,158.99916644,6,396.1040508
1,Orange,161.084893425,99,99.0
13,T,161.900394922,-6,312.633144786
1,Orange,163.985464977,99,99.0
13,T,164.668364903,-6,429.129564436
1,Orange,166.75349939,99,99.0
13,T,167.485755244,-6,346.128416248
1,Orange,169.571166877,99,99.0
13,T,169.670037584,-6,412.730265874
2,DodgerBlue,171.755400279,99,99.0
12,T,172.454332707,6,329.481184715
2,DodgerBlue,174.539709236,99,99.0
12,T,175.188729957,6,562.939577503
1,Orange,177.274145076,99,99.0
13,T,178.156589989,-6,346.107917139
1,Orange,180.241870166,99,99.0
13,T,181.057781593,-6,329.375100788
1,Orange,183.142975488,99,99.0
13,T,183.725358989,-6,296.153843403
2,DodgerBlue,185.810648998,99,99.0
12,T,186.393043569,6,362.858204055
2,DodgerBlue,188.478392357,99,99.0
12,T,188.977812964,6,545.830091811
1,Orange,191.062783041,99,99.0
13,T,191.861942178,-6,279.394206125
1,Orange,193.946977421,99,99.0
13,T,194.546555769,-6,362.553086248
2,DodgerBlue,196.631751047,99,99.0
13,T,197.230753205,-6,296.052264865
1,Orange,199.31593932,99,99.0
13,T,199.931847388,-6,279.274071334
