code_event,myEvent,onsets,response,rt
12,T,118.288898487,6,390.528322081
2,DodgerBlue,120.36858991,99,99.0
13,T,120.967789911,-6,329.295155243
1,Orange,123.05308149,99,99.0
12,T,123.802114689,6,346.101502073
1,Orange,125.887223917,99,99.0
12,T,125.986346909,6,479.435107671
1,Orange,128.071693146,99,99.0
12,T,128.853936102,6,312.892382964
1,Orange,130.939321019,99,99.0
12,T,131.438646343,6,362.55179299
2,DodgerBlue,133.523637303,99,99.0
13,T,134.106155516,-6,329.409338301
2,DodgerBlue,136.191349634,99,99.0
13,T,136.773824307,-6,379.454079317
1,Orange,138.859208562,99,99.0
13,T,139.424869812,-6,362.741515622
1,Orange,141.510164161,99,99.0
12,T,142.176361664,6,445.708342129
2,DodgerBlue,144.261299909,99,99.0
13,T,145.061194836,-6,361.961307819
2,DodgerBlue,147.145856796,99,99.0
12,T,147.994874368,6,412.778407102
2,DodgerBlue,150.080226996,99,99.0
13,T,150.795959642,-6,296.062613605
2,DodgerBlue,152.881339166,99,99.0
13,T,153.413637093,-6,479.466602323
2,DodgerBlue,155.499169655,99,99.0
13,T,156.181315504,-6,296.130908187
1,Orange,158.266656003,99,99.0
12,T,159.065941669,6,479.360701866
1,Orange,161.151341365,99,99.0
12,T,161.249955021,6,579.590267618
2,DodgerBlue,163.335447197,99,99.0
12,T,163.434152558,6,446.210550959
1,Orange,165.519476071,99,99.0
12,T,166.368910011,6,345.836705877
1,Orange,168.453914415,99,99.0
12,T,169.286440845,6,329.501876258
2,DodgerBlue,171.371824983,99,99.0
13,T,171.937498759,-6,329.421311151
2,DodgerBlue,174.022758016,99,99.0
13,T,174.88871358,-6,329.34015058
1,Orange,176.974048184,99,99.0
12,T,177.6897736,6,462.747897254
2,DodgerBlue,179.775016962,99,99.0
13,T,180.590810567,-6,296.104156412
1,Orange,182.676170675,99,99.0
13,T,183.258551078,-6,379.492097301
2,DodgerBlue,185.343806098,99,99.0
13,T,185.442740026,-6,429.465906229
2,DodgerBlue,187.528090344,99,99.0
13,T,188.177091493,-6,296.109278221
1,Orange,190.262276585,99,99.0
12,T,190.895141201,6,445.849728072
2,DodgerBlue,192.980190023,99,99.0
13,T,193.612508295,-6,312.815282494
1,Orange,195.6978956,99,99.0
12,T,196.180341795,6,379.341493244
1,Orange,198.265557979,99,99.0
12,T,199.064768746,6,412.706127623
2,DodgerBlue,201.150084914,99,99.0
13,T,201.799070601,-6,296.099001542
