code_event,myEvent,onsets,response,rt
51,-10,182.58870518,99,99.0
21,0,183.372620789,99,99.0
55,99,184.156058336,99,99.0
45,4,185.339985099,TRUE,646.216607303
7,6,187.724190108,99,99.0
51,-10,188.507725539,99,99.0
24,3,189.291750367,99,99.0
55,99,190.075232702,99,99.0
47,6,191.259021951,FALSE,762.878706097
4,3,193.643078524,99,99.0
51,-10,194.426701115,99,99.0
22,1,195.210373795,99,99.0
55,99,195.993898126,99,99.0
33,2,196.77755758,TRUE,1213.16526073
4,3,199.161813692,99,99.0
53,10,199.945668333,99,99.0
24,3,200.729084329,99,99.0
55,99,201.512653986,99,99.0
45,4,202.696418872,FALSE,512.937871623
4,3,205.080642184,99,99.0
53,10,205.86433496,99,99.0
23,2,206.647885838,99,99.0
55,99,207.43150418,99,99.0
46,5,208.615263363,TRUE,446.285225917
6,5,210.999819533,99,99.0
51,-10,211.783138638,99,99.0
24,3,212.566742718,99,99.0
55,99,213.350420042,99,99.0
33,2,214.134465916,TRUE,629.197114147
6,5,216.518199221,99,99.0
53,10,217.30209883,99,99.0
23,2,218.085463251,99,99.0
55,99,218.869015281,99,99.0
48,7,220.053274878,TRUE,812.672737287
5,4,222.437176625,99,99.0
53,10,223.220754934,99,99.0
22,1,224.004476363,99,99.0
55,99,224.78799796,99,99.0
46,5,225.971812129,TRUE,512.921014917
4,3,228.356064807,99,99.0
51,-10,229.13958502,99,99.0
23,2,229.923214781,99,99.0
55,99,230.707224187,99,99.0
42,1,231.890713953,TRUE,846.368348692
6,5,234.274898974,99,99.0
53,10,235.058467015,99,99.0
22,1,235.842134908,99,99.0
55,99,236.625825498,99,99.0
37,6,237.409427575,TRUE,1579.98419646
5,4,239.793672358,99,99.0
51,-10,240.577159068,99,99.0
24,3,241.361227014,99,99.0
55,99,242.144419138,99,99.0
43,2,243.32839962,0,0.0
