code_event,myEvent,onsets,response,rt
51,-10,69.8133407882,99,99.0
24,3,70.5970323316,99,99.0
55,99,71.3808049863,99,99.0
42,1,72.5644903156,TRUE,662.949317135
5,4,74.9486350246,99,99.0
51,-10,75.7322025851,99,99.0
21,0,76.5158114079,99,99.0
55,99,77.2998263895,99,99.0
45,4,78.4834376237,TRUE,662.873544032
4,3,80.8674269188,99,99.0
51,-10,81.6510947453,99,99.0
24,3,82.4348443417,99,99.0
55,99,83.218431998,99,99.0
34,3,84.0020010412,FALSE,829.822435742
5,4,86.3862501364,99,99.0
53,10,87.1698162413,99,99.0
21,0,87.9538642899,99,99.0
55,99,88.7372127443,99,99.0
48,7,89.9209089726,FALSE,663.004007889
5,4,92.3051876944,99,99.0
54,99,93.0887626141,99,99.0
54,99,93.8723232874,99,99.0
55,99,94.6560036159,99,99.0
43,2,95.8397508599,FALSE,779.760778998
7,6,98.2240164542,99,99.0
51,-10,99.0081524743,99,99.0
23,2,99.791282866,99,99.0
55,99,100.57495576,99,99.0
34,3,101.358524358,FALSE,913.111062138
6,5,103.742885602,99,99.0
51,-10,104.526338933,99,99.0
24,3,105.309972811,99,99.0
55,99,106.093514675,99,99.0
34,3,106.877193043,FALSE,613.041008124
7,6,109.261894016,99,99.0
53,10,110.045046697,99,99.0
24,3,110.828748901,99,99.0
55,99,111.612273434,99,99.0
40,9,112.397299211,TRUE,678.378250333
6,5,114.780307872,99,99.0
54,99,115.563739838,99,99.0
54,99,116.347424016,99,99.0
55,99,117.130986669,99,99.0
43,2,118.315277654,FALSE,612.607418443
7,6,120.699195109,99,99.0
54,99,121.482730788,99,99.0
54,99,122.266368642,99,99.0
55,99,123.049980725,99,99.0
46,5,124.233772912,FALSE,829.710891703
5,4,126.618112253,99,99.0
53,10,127.401527674,99,99.0
23,2,128.185159062,99,99.0
55,99,128.969053261,99,99.0
47,6,130.152560169,TRUE,646.409380017
4,3,132.536901924,99,99.0
53,10,133.320448117,99,99.0
24,3,134.1041192,99,99.0
55,99,134.887875813,99,99.0
37,6,135.671751811,TRUE,695.984100574
5,4,138.055609066,99,99.0
51,-10,138.839117337,99,99.0
23,2,139.623120448,99,99.0
55,99,140.40657075,99,99.0
33,2,141.190200123,TRUE,729.603878688
4,3,143.574471699,99,99.0
53,10,144.358078134,99,99.0
21,0,145.141557254,99,99.0
55,99,145.925151677,99,99.0
34,3,146.708933929,TRUE,562.89466715
6,5,149.092965389,99,99.0
51,-10,149.877206418,99,99.0
23,2,150.66068001,99,99.0
55,99,151.443837634,99,99.0
43,2,152.627779915,FALSE,579.582454404
4,3,155.011978169,99,99.0
53,10,155.795605284,99,99.0
23,2,156.579079029,99,99.0
55,99,157.362685106,99,99.0
33,2,158.146542133,FALSE,679.58371283
5,4,160.531028731,99,99.0
53,10,161.314194734,99,99.0
24,3,162.09803457,99,99.0
55,99,162.881498273,99,99.0
48,7,164.065456957,TRUE,1096.38762695
6,5,166.449588211,99,99.0
53,10,167.233257147,99,99.0
21,0,168.016790606,99,99.0
55,99,168.800293009,99,99.0
33,2,169.584986806,FALSE,878.844807623
7,6,171.968318428,99,99.0
51,-10,172.751890335,99,99.0
22,1,173.535537614,99,99.0
55,99,174.319073999,99,99.0
36,5,175.102812008,TRUE,562.992057996
6,5,177.487066318,99,99.0
53,10,178.270591239,99,99.0
22,1,179.054229487,99,99.0
55,99,179.838260781,99,99.0
47,6,181.021732709,TRUE,596.266665845
6,5,183.406047746,99,99.0
51,-10,184.189584805,99,99.0
22,1,184.973243997,99,99.0
55,99,185.756802399,99,99.0
35,4,186.540458509,TRUE,512.924157665
7,6,188.924686305,99,99.0
53,10,189.708226933,99,99.0
22,1,190.492261205,99,99.0
55,99,191.275598002,99,99.0
38,7,192.059191057,TRUE,629.630027222
7,6,194.443705583,99,99.0
51,-10,195.226945711,99,99.0
21,0,196.010685271,99,99.0
55,99,196.79423999,99,99.0
47,6,197.978043501,TRUE,679.719581269
5,4,200.362232254,99,99.0
51,-10,201.146121388,99,99.0
22,1,201.929550978,99,99.0
55,99,202.713110241,99,99.0
44,3,203.896986704,TRUE,462.862121873
4,3,206.281221895,99,99.0
51,-10,207.064811834,99,99.0
22,1,207.848340087,99,99.0
55,99,208.632036021,99,99.0
43,2,209.815767762,TRUE,529.655366787
6,5,212.200332539,99,99.0
51,-10,212.983588619,99,99.0
21,0,213.767380131,99,99.0
55,99,214.551001435,99,99.0
39,8,215.336013951,FALSE,611.511620227
7,6,217.718835915,99,99.0
53,10,218.502344545,99,99.0
21,0,219.285948568,99,99.0
55,99,220.06953091,99,99.0
37,6,220.853813171,TRUE,595.769131323
4,3,223.23748513,99,99.0
54,99,224.021363714,99,99.0
54,99,224.804768125,99,99.0
55,99,225.588477373,99,99.0
38,7,226.372342661,FALSE,562.630094006
6,5,228.756647289,99,99.0
53,10,229.539887075,99,99.0
23,2,230.323681871,99,99.0
55,99,231.107370957,99,99.0
38,7,231.892036688,TRUE,2145.61271854
4,3,234.274998019,99,99.0
53,10,235.058553814,99,99.0
22,1,235.842256551,99,99.0
55,99,236.625990208,99,99.0
47,6,237.809837098,FALSE,662.901269738
6,5,240.193881572,99,99.0
54,99,240.977375672,99,99.0
54,99,241.761361249,99,99.0
55,99,242.544747492,99,99.0
46,5,243.728573772,TRUE,763.034288539
