code_event,myEvent,onsets,response,rt
22,1,224.804510761,99,99.0
55,99,225.588253266,99,99.0
34,3,226.371944749,FALSE,696.311947657
7,6,228.756114826,99,99.0
53,10,229.539731459,99,99.0
24,3,230.323337567,99,99.0
55,99,231.10728057,99,99.0
50,9,232.290870698,TRUE,429.516928736
5,4,234.675042841,99,99.0
54,99,235.458658729,99,99.0
54,99,236.242418695,99,99.0
55,99,237.02600089,99,99.0
32,1,237.809602005,FALSE,762.965378352
5,4,240.193840694,99,99.0
53,10,240.977348947,99,99.0
21,0,241.761278474,99,99.0
55,99,242.544568247,99,99.0
45,4,243.728438812,TRUE,562.936251401
