code_event,myEvent,onsets,response,rt
55,99,179.454891731,99,99.0
35,4,180.238061153,true,679.693088518
4,3,182.622409769,99,99.0
53,10,183.405975073,99,99.0
24,3,184.189406757,99,99.0
55,99,184.973413278,99,99.0
47,6,186.157059826,true,446.213145973
5,4,188.541228571,99,99.0
54,99,189.324872834,99,99.0
54,99,190.108744016,99,99.0
55,99,190.892148301,99,99.0
48,7,192.075835014,false,1513.34419707
5,4,194.460065099,99,99.0
54,99,195.243702144,99,99.0
54,99,196.027345796,99,99.0
55,99,196.811057279,99,99.0
45,4,197.995153621,true,712.586572045
4,3,200.378955106,99,99.0
53,10,201.163044092,99,99.0
21,0,201.946211346,99,99.0
55,99,202.729855474,99,99.0
44,3,203.913711197,true,379.491737462
6,5,206.29845103,99,99.0
53,10,207.081444348,99,99.0
22,1,207.865073648,99,99.0
55,99,208.64861102,99,99.0
39,8,209.432424435,false,646.249803714
6,5,211.816888976,99,99.0
54,99,212.600238351,99,99.0
54,99,213.38374747,99,99.0
55,99,214.167446724,99,99.0
36,5,214.951177822,true,796.306123608
7,6,217.335416181,99,99.0
51,-10,218.118957705,99,99.0
23,2,218.902712006,99,99.0
55,99,219.686102748,99,99.0
35,4,220.470250419,true,729.261511471
4,3,222.854031669,99,99.0
51,-10,223.637575299,99,99.0
24,3,224.421377066,99,99.0
55,99,225.205038601,99,99.0
31,0,225.988602198,true,646.276101004
6,5,228.372870075,99,99.0
53,10,229.156354545,99,99.0
24,3,229.939940015,99,99.0
55,99,230.723992692,99,99.0
49,8,231.90747979,true,729.662202415
7,6,234.291940142,99,99.0
53,10,235.075390754,99,99.0
23,2,235.858945021,99,99.0
55,99,236.642543977,99,99.0
39,8,237.426219228,true,813.007312245
4,3,239.810450216,99,99.0
54,99,240.593921258,99,99.0
54,99,241.377897322,99,99.0
55,99,242.161226679,99,99.0
44,3,243.345095455,true,596.27888829
