code_event,myEvent,onsets,response,rt
5,4,149.893313848,99,99.0
53,10,150.677192624,99,99.0
22,1,151.460731039,99,99.0
55,99,152.244329564,99,99.0
50,9,153.42804462,FALSE,646.296350169
5,4,155.812186862,99,99.0
53,10,156.595968037,99,99.0
24,3,157.37939855,99,99.0
55,99,158.16305081,99,99.0
34,3,158.946663465,FALSE,1329.99220805
6,5,161.331313771,99,99.0
51,-10,162.114573048,99,99.0
23,2,162.898194626,99,99.0
55,99,163.681832495,99,99.0
33,2,164.46546957,FALSE,662.996826111
7,6,166.849696798,99,99.0
51,-10,167.633386648,99,99.0
21,0,168.416887879,99,99.0
55,99,169.20050921,99,99.0
50,9,170.38523118,FALSE,778.877894394
6,5,172.768531831,99,99.0
53,10,173.552179201,99,99.0
24,3,174.335905829,99,99.0
55,99,175.119435035,99,99.0
36,5,175.903131234,FALSE,779.677225393
4,3,178.287420795,99,99.0
54,99,179.07093669,99,99.0
54,99,179.854536602,99,99.0
55,99,180.638489278,99,99.0
34,3,181.421947616,TRUE,863.008368411
6,5,183.806180489,99,99.0
51,-10,184.589722597,99,99.0
24,3,185.373276837,99,99.0
55,99,186.156847053,99,99.0
47,6,187.340716683,FALSE,662.999893771
4,3,189.725042884,99,99.0
51,-10,190.508818519,99,99.0
23,2,191.292492264,99,99.0
55,99,192.075855753,99,99.0
34,3,192.859767741,FALSE,1362.95499862
4,3,195.244167844,99,99.0
53,10,196.027304765,99,99.0
24,3,196.811037763,99,99.0
55,99,197.594672345,99,99.0
43,2,198.778368023,FALSE,562.970789149
5,4,201.162655479,99,99.0
53,10,201.946410248,99,99.0
23,2,202.729743412,99,99.0
55,99,203.513519667,99,99.0
36,5,204.297068882,FALSE,679.661064991
4,3,206.68128448,99,99.0
53,10,207.464989557,99,99.0
21,0,208.248531004,99,99.0
55,99,209.03212706,99,99.0
44,3,210.215899982,TRUE,646.376330871
5,4,212.601160052,99,99.0
51,-10,213.383783677,99,99.0
21,0,214.167543559,99,99.0
55,99,214.951043689,99,99.0
37,6,215.73471953,FALSE,696.307926672
5,4,218.118916085,99,99.0
54,99,218.902644428,99,99.0
54,99,219.68608965,99,99.0
55,99,220.469806929,99,99.0
39,8,221.253778127,FALSE,712.651434005
4,3,223.63767506,99,99.0
54,99,224.421223165,99,99.0
54,99,225.205078089,99,99.0
55,99,225.988504518,99,99.0
44,3,227.172542151,TRUE,779.449220281
6,5,229.556457207,99,99.0
53,10,230.340194689,99,99.0
22,1,231.12374921,99,99.0
55,99,231.907911786,99,99.0
44,3,233.091179708,FALSE,679.678583518
4,3,235.475381213,99,99.0
51,-10,236.259043121,99,99.0
21,0,237.042738072,99,99.0
55,99,237.826227667,99,99.0
38,7,238.611315575,FALSE,1261.81625843
6,5,240.994066367,99,99.0
54,99,241.777662784,99,99.0
54,99,242.561860572,99,99.0
55,99,243.34497029,99,99.0
36,5,244.128642465,TRUE,746.423666715
