code_event,myEvent,onsets,response,rt
2,DodgerBlue,170.123655081,99,99.0
13,T,170.706804991,6,329.845905304
2,DodgerBlue,172.790627956,99,99.0
13,T,173.540469885,6,263.09299469
2,DodgerBlue,175.62427187,99,99.0
13,T,176.290879011,6,279.193878174
2,DodgerBlue,178.374669075,99,99.0
13,T,179.057765961,6,246.171951294
2,DodgerBlue,181.141577959,99,99.0
13,T,181.974776983,6,279.714107513
1,Orange,184.058466911,99,99.0
12,T,184.909010887,-6,262.658119202
1,Orange,186.992318869,99,99.0
13,T,187.658771992,6,329.782009125
2,DodgerBlue,189.742446899,99,99.0
13,T,190.359102011,6,545.871973038
1,Orange,192.442864895,99,99.0
12,T,193.109406948,6,296.245098114
2,DodgerBlue,195.193166971,99,99.0
13,T,195.959601879,6,262.891054153
2,DodgerBlue,198.043684006,99,99.0
13,T,198.676743984,6,279.572963715
1,Orange,200.760618925,99,99.0
12,T,201.51029706,-6,246.641874313
